flag,filename,malware,ip,long_domain,port,blank_href 
n,022868,1,0,0,1,0
n,022869,0,0,0,1,30
n,022870,0,0,0,1,0
n,022871,0,0,0,1,2
n,022872,1,0,0,1,0
n,022873,0,0,0,1,0
n,022874,0,0,0,1,0
n,022875,0,0,0,1,0
n,022876,0,0,0,1,8
n,022877,0,0,0,1,1
n,022878,0,0,0,1,17
n,022879,0,0,0,1,0
n,022880,0,0,0,1,0
n,022881,0,0,0,1,0
n,022882,0,0,0,1,0
n,022883,0,0,0,1,0
n,022884,0,0,0,1,3
n,022885,0,0,0,1,0
n,022886,0,0,0,1,0
n,022887,0,0,0,1,0
n,022888,0,0,0,1,1
n,022889,0,0,0,1,0
n,022890,0,0,0,1,32
n,022891,0,0,0,1,0
n,022892,0,0,0,1,15
n,022893,0,0,0,1,0
n,022894,1,0,0,1,2
n,022895,0,0,0,1,0
n,022896,0,0,1,1,0
n,022897,0,0,0,1,1
n,022898,0,0,0,1,0
n,022899,0,0,0,1,0
n,022900,0,0,0,1,0
n,022901,0,0,0,1,4
n,022902,0,0,0,1,0
n,022903,0,0,0,1,0
n,022904,0,0,0,1,0
n,022905,0,0,0,1,6
n,022906,0,0,0,1,0
n,022907,0,0,0,1,0
n,022908,0,0,0,1,25
n,022909,0,0,0,1,2
n,022910,0,0,0,1,3
n,022911,0,0,0,1,0
n,022912,0,0,0,1,0
n,022913,0,0,0,1,1
n,022914,0,0,0,1,0
n,022915,0,0,0,1,23
n,022916,0,0,0,1,0
n,022917,0,0,0,1,0
n,022918,0,0,0,1,0
n,022919,0,0,0,1,26
n,022920,0,0,0,1,0
n,022921,0,0,0,1,38
n,022922,1,0,0,1,3
n,022923,1,0,0,1,0
n,022924,0,0,0,1,0
n,022925,0,0,0,1,1
n,022926,1,0,0,1,4
n,022927,0,0,0,1,0
n,022928,0,0,0,1,16
n,022929,0,0,0,1,2
n,022930,0,0,0,1,6
n,022931,0,0,0,1,0
n,022932,0,0,0,1,0
n,022933,0,0,0,1,0
n,022934,0,0,0,1,13
n,022935,0,0,0,1,0
n,022936,0,0,0,1,0
n,022937,0,0,0,1,1
n,022938,0,0,0,1,0
n,022939,0,0,0,1,1
n,022940,0,0,0,1,0
n,022941,0,0,0,1,2
n,022942,0,0,0,1,0
n,022943,0,0,0,1,2
n,022944,0,0,0,1,20
p,022945,0,0,0,1,0
n,022946,0,0,0,1,0
n,022947,0,0,0,1,0
n,022948,0,0,0,1,0
n,022949,0,0,0,1,1
n,022950,0,0,0,1,0
n,022951,0,0,0,1,0
n,022952,0,0,0,1,0
n,022953,0,0,0,1,0
n,022954,0,0,0,1,0
n,022955,0,0,0,1,9
n,022956,0,0,0,1,16
n,022957,0,0,0,1,2
n,022958,0,0,0,1,0
n,022959,1,0,0,1,0
n,022960,0,0,0,1,0
n,022961,0,0,0,1,4
n,022962,0,0,0,1,3
n,022963,0,0,0,1,4
n,022964,0,0,0,1,4
n,022965,0,0,0,1,4
n,022966,0,0,0,1,0
n,022967,0,0,0,1,0
d,022968,0,0,0,1,6
n,022969,0,0,0,1,0
n,022970,0,0,0,1,0
n,022971,0,0,0,1,2
n,022972,1,0,0,1,2
n,022973,0,0,0,1,0
n,022974,0,0,0,1,0
n,022975,0,0,0,1,26
n,022976,0,0,0,1,2
n,022977,0,0,0,1,6
n,022978,0,0,0,1,5
n,022979,0,0,0,1,8
n,022980,0,0,0,1,5
n,022981,0,0,0,1,0
n,022982,0,0,0,1,3
n,022983,0,0,0,1,1
n,022984,0,0,0,1,0
n,022985,0,0,0,1,0
n,022986,0,0,0,1,0
n,022987,0,0,0,1,0
n,022988,0,0,0,1,0
n,022989,0,0,0,1,0
n,022990,0,0,0,1,12
n,022991,0,0,0,1,2
n,022992,0,0,0,1,0
n,022993,0,0,0,1,1
n,022994,0,0,0,1,0
n,022995,0,0,0,1,6
n,022996,0,0,0,1,0
n,022997,0,0,0,1,0
n,022998,0,0,0,1,0
n,022999,0,0,0,1,28
n,023000,0,0,0,1,0
n,023001,0,0,0,1,0
n,023002,0,0,0,1,0
n,023003,0,0,0,1,1
n,023004,0,0,0,1,1
n,023005,0,0,0,1,0
n,023006,1,0,0,1,6
n,023007,0,0,0,1,0
n,023008,0,0,0,1,10
n,023009,0,0,0,1,1
n,023010,0,0,0,1,22
n,023011,0,0,0,1,0
n,023012,1,0,0,1,1
n,023013,0,0,0,1,0
n,023014,0,0,0,1,0
n,023015,0,0,0,1,0
n,023016,2,0,0,1,0
n,023017,0,0,0,1,2
n,023018,0,0,0,1,13
n,023019,0,0,0,1,0
n,023020,0,0,0,1,6
n,023021,0,0,0,1,0
n,023022,0,0,0,1,17
n,023023,0,0,0,1,0
n,023024,0,0,0,1,0
n,023025,0,0,0,1,57
n,023026,0,0,0,1,4
n,023027,0,0,0,1,1
n,023028,0,0,0,1,0
n,023029,0,0,0,1,0
n,023030,0,0,0,1,0
n,023031,0,0,0,1,1
n,023032,0,0,0,1,0
n,023033,0,0,0,1,6
n,023034,0,0,0,1,0
n,023035,0,0,0,1,0
n,023036,0,0,0,1,0
n,023037,0,0,0,1,0
n,023038,0,0,0,1,0
n,023039,1,0,0,1,12
n,023040,0,0,0,1,0
n,023041,0,0,0,1,17
n,023042,0,0,0,1,0
n,023043,0,0,0,1,0
n,023044,0,0,0,1,1
n,023045,0,0,0,1,0
n,023046,1,0,0,1,0
n,023047,0,1,0,1,0
n,023048,0,0,0,1,0
n,023049,0,0,0,1,0
n,023050,0,0,0,1,17
n,023051,0,0,0,1,1
n,023052,0,0,0,1,1
n,023053,0,0,0,1,3
n,023054,0,0,0,1,0
n,023055,0,0,0,1,0
n,023056,0,0,0,1,3
n,023057,0,0,0,1,0
n,023058,0,0,0,1,0
n,023059,0,0,0,1,13
n,023060,0,0,0,1,0
n,023061,0,0,0,1,12
n,023062,0,0,0,1,0
n,023063,0,0,0,1,0
n,023064,0,0,0,1,0
n,023065,0,0,0,1,0
n,023066,0,0,0,1,12
n,023067,0,0,0,1,0
n,023068,0,0,0,1,12
n,023069,0,0,0,1,1
n,023070,1,0,0,1,0
n,023071,0,0,0,1,1
n,023072,0,0,0,1,0
n,023073,0,0,0,1,3
n,023074,0,0,0,1,0
n,023075,0,0,0,1,0
n,023076,0,0,0,1,35
n,023077,0,0,0,1,0
n,023078,0,0,0,1,0
n,023079,0,0,0,1,0
n,023080,0,0,0,1,7
n,023081,0,0,0,1,1
n,023082,0,0,0,1,0
n,023083,0,0,0,1,13
n,023084,0,0,0,1,47
n,023085,0,0,0,1,0
n,023086,0,0,0,1,0
n,023087,0,0,0,1,10
n,023088,0,0,0,1,0
n,023089,0,0,0,1,0
n,023090,0,0,0,1,6
n,023091,0,0,0,1,0
n,023092,0,0,0,1,5
n,023093,0,0,0,1,0
n,023094,0,0,0,1,0
n,023095,0,0,0,1,7
n,023096,0,0,0,1,6
n,023097,0,0,0,1,0
n,023098,0,0,0,1,0
n,023099,0,0,0,1,0
n,023100,0,0,0,1,1
n,023101,0,0,0,1,1
n,023102,0,0,0,1,6
n,023103,0,0,0,1,7
n,023104,0,0,0,1,0
n,023105,0,0,1,1,0
n,023106,0,0,0,1,2
n,023107,0,0,0,1,4
n,023108,0,0,0,1,0
n,023109,0,0,0,1,2
n,023110,0,0,0,1,0
n,023111,0,0,0,1,0
n,023112,0,0,0,1,0
n,023113,0,0,0,1,0
n,023114,0,0,0,1,0
n,023115,0,0,0,1,1
n,023116,1,0,0,1,0
n,023117,0,0,0,1,0
n,023118,0,0,0,1,0
n,023119,0,0,0,1,0
n,023120,0,1,0,1,0
n,023121,0,0,0,1,2
n,023122,0,0,0,1,0
d,023123,0,0,0,1,0
n,023124,0,0,0,1,0
n,023125,0,0,0,1,0
n,023126,0,0,0,1,1
n,023127,0,0,0,1,44
n,023128,0,0,0,1,0
n,023129,0,0,0,1,0
n,023130,0,0,0,1,0
n,023131,0,0,0,1,0
n,023132,0,0,0,1,4
n,023133,0,0,0,1,4
n,023134,0,0,0,1,0
n,023135,0,0,0,1,0
n,023136,0,0,0,1,0
n,023137,0,0,0,1,0
n,023138,0,0,0,1,0
n,023139,0,0,0,1,0
n,023140,0,0,0,1,0
n,023141,0,0,0,1,1
n,023142,0,0,0,1,5
n,023143,0,0,0,1,0
n,023144,0,0,0,1,0
n,023145,0,0,0,1,0
n,023146,0,0,0,1,1
n,023147,0,0,0,1,0
n,023148,0,0,0,1,1
n,023149,0,0,0,1,0
n,023150,0,0,0,1,2
n,023151,0,0,0,1,1
n,023152,0,0,0,1,6
n,023153,0,0,0,1,0
n,023154,0,0,0,1,0
n,023155,0,0,0,1,0
n,023156,0,0,0,1,16
n,023157,0,0,0,1,0
n,023158,0,0,0,1,0
n,023159,0,0,0,1,0
n,023160,0,0,0,1,7
n,023161,1,0,0,1,0
n,023162,0,0,0,1,0
n,023163,0,0,0,1,23
n,023164,0,0,0,1,2
n,023165,0,0,0,1,0
n,023166,0,0,0,1,0
n,023167,0,0,0,1,0
n,023168,0,0,0,1,7
n,023169,0,0,0,1,0
n,023170,0,0,0,1,0
n,023171,0,0,0,1,0
n,023172,0,0,0,1,1
n,023173,0,0,0,1,1
n,023174,0,0,0,1,9
n,023175,0,0,0,1,0
n,023176,0,0,0,1,7
n,023177,0,0,0,1,0
n,023178,0,0,0,1,0
n,023179,0,0,0,1,0
n,023180,0,0,0,1,0
n,023181,0,0,0,1,0
n,023182,0,0,0,1,0
n,023183,0,0,0,1,0
n,023184,0,0,0,1,26
n,023185,0,0,0,1,0
n,023186,0,0,0,1,7
n,023187,0,0,0,1,0
n,023188,0,0,0,1,0
n,023189,0,0,0,1,0
n,023190,0,0,0,1,1
n,023191,0,0,0,1,0
n,023192,0,0,0,1,0
n,023193,0,0,0,1,0
n,023194,0,0,0,1,0
n,023195,0,0,0,1,1
n,023196,0,0,0,1,1
n,023197,0,0,0,1,0
n,023198,0,0,0,1,9
n,023199,0,0,0,1,23
n,023200,0,0,0,1,1
n,023201,0,0,0,1,0
n,023202,0,0,0,1,1
n,023203,0,0,0,1,0
n,023204,0,0,0,1,1
n,023205,0,0,0,1,3
n,023206,0,0,0,1,0
n,023207,0,0,0,1,5
n,023208,0,0,0,1,0
n,023209,0,0,0,1,0
n,023210,0,0,0,1,0
n,023211,0,0,0,1,0
n,023212,0,0,0,1,0
n,023213,0,0,0,1,0
n,023214,0,0,0,1,6
n,023215,0,0,0,1,0
n,023216,0,0,0,1,0
n,023217,0,0,0,1,0
n,023218,0,0,0,1,0
n,023219,0,0,0,1,0
n,023220,0,0,0,1,0
n,023221,0,0,0,1,0
n,023222,0,0,0,1,1
n,023223,0,0,0,1,0
n,023224,0,0,0,1,0
n,023225,0,0,0,1,0
n,023226,0,0,0,1,3
n,023227,0,0,0,1,1
n,023228,1,0,0,1,0
n,023229,0,0,0,1,0
n,023230,0,0,0,1,7
n,023231,0,0,0,1,19
n,023232,0,0,0,1,0
n,023233,0,0,0,1,0
n,023234,0,0,0,1,1
n,023235,0,0,0,1,0
n,023236,0,0,0,1,0
n,023237,0,0,0,1,0
n,023238,0,0,0,1,5
n,023239,0,0,0,1,0
n,023240,0,0,0,1,0
n,023241,0,0,0,1,0
n,023242,0,0,0,1,2
n,023243,0,0,0,1,0
n,023244,0,0,0,1,0
n,023245,0,0,0,1,1
n,023246,0,0,0,1,3
n,023247,0,0,0,1,0
n,023248,0,0,0,1,0
n,023249,0,0,0,1,8
n,023250,0,0,0,1,0
n,023251,0,0,0,1,0
d,023252,4,0,0,1,0
n,023253,0,0,0,1,0
n,023254,0,0,0,1,0
n,023255,0,0,0,1,0
n,023256,0,0,0,1,0
n,023257,0,0,0,1,0
n,023258,0,0,0,1,0
n,023259,0,0,0,1,7
n,023260,0,0,0,1,0
n,023261,0,0,0,1,0
n,023262,0,0,0,1,0
n,023263,0,0,0,1,11
n,023264,0,0,0,1,0
n,023265,0,0,0,1,20
n,023266,0,0,0,1,0
n,023267,0,0,0,1,1
n,023268,0,0,0,1,0
n,023269,0,0,0,1,0
n,023270,0,0,0,1,11
n,023271,0,0,0,1,0
n,023272,0,0,0,1,0
n,023273,0,0,0,1,0
n,023274,0,0,0,1,1
n,023275,0,0,0,1,0
n,023276,0,0,0,1,0
n,023277,0,0,0,1,0
n,023278,0,0,0,1,0
n,023279,0,0,0,1,1
n,023280,0,0,0,1,4
n,023281,0,0,0,1,0
n,023282,0,0,0,1,0
n,023283,0,0,0,1,0
n,023284,0,0,0,1,4
n,023285,0,0,0,1,0
n,023286,0,0,0,1,0
n,023287,0,0,0,1,0
n,023288,0,0,0,1,4
n,023289,1,0,0,1,3
n,023290,0,0,0,1,0
n,023291,0,0,0,1,1
n,023292,0,0,0,1,0
n,023293,0,0,0,1,0
n,023294,0,0,0,1,5
n,023295,0,0,0,1,0
n,023296,0,0,0,1,0
n,023297,0,0,0,1,0
n,023298,0,0,0,1,0
n,023299,0,0,0,1,1
n,023300,0,0,0,1,0
n,023301,0,0,0,1,0
n,023302,0,0,0,1,3
n,023303,0,0,0,1,0
n,023304,0,0,0,1,1
n,023305,0,0,0,1,1
n,023306,0,0,0,1,0
n,023307,0,0,0,1,0
n,023308,0,0,0,1,0
n,023309,0,0,0,1,8
n,023310,0,0,0,1,166
n,023311,0,0,0,1,6
n,023312,0,0,0,1,32
n,023313,1,0,0,1,0
n,023314,0,0,0,1,0
n,023315,2,0,0,1,0
n,023316,0,0,0,1,0
n,023317,0,0,0,1,0
n,023318,0,0,0,1,6
n,023319,0,0,0,1,6
n,023320,1,0,0,1,0
n,023321,0,0,0,1,0
n,023322,0,0,0,1,3
n,023323,0,0,0,1,21
n,023324,0,0,0,1,0
n,023325,0,0,0,1,0
n,023326,0,0,0,1,0
n,023327,0,0,0,1,0
n,023328,0,0,0,1,0
n,023329,0,0,0,1,0
n,023330,0,0,0,1,0
n,023331,0,0,0,1,13
n,023332,0,0,0,1,0
n,023333,0,0,0,1,0
n,023334,0,0,0,1,12
n,023335,0,0,0,1,0
n,023336,0,0,0,1,17
n,023337,0,0,0,1,0
n,023338,0,0,0,1,0
n,023339,0,0,0,1,1
n,023340,0,0,0,1,0
n,023341,0,0,0,1,0
n,023342,0,0,0,1,0
n,023343,0,0,0,1,0
n,023344,0,0,0,1,9
n,023345,2,0,0,1,1
n,023346,0,0,0,1,0
n,023347,0,0,0,1,25
n,023348,0,0,0,1,0
n,023349,0,0,0,1,0
n,023350,0,0,0,1,0
n,023351,0,0,0,1,1
n,023352,0,0,0,1,0
n,023353,0,0,1,1,6
n,023354,0,0,0,1,0
n,023355,0,0,0,1,0
n,023356,0,0,0,1,11
n,023357,0,0,0,1,2
n,023358,0,0,0,1,0
n,023359,0,0,0,1,0
d,023360,0,0,0,1,4
n,023361,0,0,0,1,22
n,023362,0,0,0,1,0
n,023363,0,0,0,1,0
n,023364,0,0,0,1,7
n,023365,0,0,0,1,0
n,023366,0,0,0,1,21
n,023367,0,0,0,1,0
n,023368,0,0,0,1,0
n,023369,0,0,0,1,0
n,023370,0,0,0,1,0
n,023371,0,0,0,1,0
n,023372,0,0,0,1,0
n,023373,0,0,0,1,6
n,023374,0,0,0,1,2
n,023375,1,0,0,1,1
n,023376,0,0,0,1,0
n,023377,2,0,0,1,0
n,023378,0,0,0,1,0
n,023379,0,0,0,1,0
n,023380,0,0,0,1,0
n,023381,0,0,0,1,0
n,023382,0,0,0,1,1
n,023383,0,0,0,1,23
n,023384,0,0,0,1,0
n,023385,0,0,0,1,0
n,023386,0,0,0,1,10
n,023387,0,0,0,1,0
n,023388,0,0,0,1,0
n,023389,0,0,0,1,0
n,023390,0,0,0,1,13
n,023391,0,0,0,1,0
n,023392,0,0,0,1,9
n,023393,0,0,0,1,0
n,023394,0,0,0,1,0
n,023395,0,0,0,1,0
n,023396,4,0,0,1,4
n,023397,0,0,0,1,1
n,023398,0,0,0,1,0
n,023399,0,0,0,1,0
n,023400,0,0,0,1,23
n,023401,0,0,0,1,17
n,023402,0,0,0,1,5
n,023403,0,0,0,1,9
n,023404,0,0,0,1,0
n,023405,0,0,0,1,0
n,023406,0,0,0,1,7
n,023407,0,0,0,1,0
n,023408,0,0,0,1,0
n,023409,0,0,0,1,0
n,023410,0,0,0,1,0
n,023411,0,0,0,1,0
n,023412,0,0,0,1,9
n,023413,0,0,0,1,1
n,023414,0,0,0,1,0
n,023415,0,0,0,1,3
n,023416,0,0,0,1,0
n,023417,1,0,0,1,0
n,023418,0,0,0,1,0
n,023419,0,0,0,1,0
n,023420,0,0,0,1,0
n,023421,0,0,0,1,0
n,023422,0,0,0,1,1
n,023423,0,0,0,1,33
n,023424,0,0,0,1,0
n,023425,0,0,0,1,0
n,023426,0,0,0,1,0
n,023427,0,0,0,1,0
n,023428,0,0,0,1,0
n,023429,0,0,0,1,8
n,023430,0,0,0,1,19
n,023431,0,0,0,1,0
n,023432,0,0,0,1,1
n,023433,0,0,0,1,0
n,023434,0,0,0,1,2
n,023435,0,0,0,1,1
n,023436,0,0,0,1,0
n,023437,0,0,0,1,6
n,023438,0,0,0,1,1
n,023439,0,0,0,1,0
n,023440,1,0,0,1,6
n,023441,0,0,0,1,6
n,023442,0,0,0,1,0
n,023443,0,0,0,1,0
n,023444,0,0,0,1,0
d,023445,0,0,0,1,4
n,023446,0,0,0,1,0
n,023447,0,0,0,1,0
n,023448,0,0,0,1,8
n,023449,0,0,0,1,0
n,023450,0,0,0,1,2
n,023451,0,0,0,1,0
n,023452,0,0,0,1,3
n,023453,0,0,0,1,0
n,023454,0,0,0,1,21
n,023455,0,0,0,1,2
n,023456,0,0,0,1,0
n,023457,0,0,0,1,0
n,023458,0,0,0,1,0
n,023459,0,0,0,1,0
n,023460,0,0,0,1,1
n,023461,1,0,0,1,28
n,023462,0,0,0,1,0
n,023463,0,0,0,1,0
n,023464,0,0,0,1,8
n,023465,0,0,0,1,1
n,023466,0,0,0,1,0
n,023467,0,0,0,1,3
n,023468,0,0,0,1,1
n,023469,0,0,1,1,0
n,023470,0,0,0,1,15
n,023471,0,0,0,1,14
n,023472,0,0,0,1,0
n,023473,0,0,0,1,11
n,023474,0,0,0,1,18
n,023475,0,0,0,1,16
n,023476,0,0,0,1,6
n,023477,0,0,0,1,0
n,023478,0,0,0,1,0
n,023479,0,0,0,1,0
n,023480,0,0,0,1,0
n,023481,0,0,0,1,10
n,023482,0,0,0,1,25
n,023483,0,0,0,1,0
n,023484,0,0,0,1,4
n,023485,0,0,0,1,36
n,023486,0,0,0,1,0
n,023487,0,0,0,1,0
n,023488,0,0,0,1,12
n,023489,0,0,0,1,0
n,023490,0,0,0,1,0
n,023491,0,0,0,1,0
n,023492,0,0,0,1,1
n,023493,0,0,0,1,1
n,023494,1,0,0,1,2
n,023495,0,0,0,1,0
n,023496,0,0,0,1,0
n,023497,0,0,0,1,6
n,023498,0,0,0,1,0
n,023499,0,0,0,1,1
n,023500,0,0,0,1,0
n,023501,1,0,0,1,0
n,023502,0,0,0,1,1
n,023503,0,0,0,1,0
d,023504,0,0,0,1,0
n,023505,0,0,0,1,3
n,023506,0,0,0,1,0
n,023507,0,0,0,1,0
n,023508,0,0,0,1,8
n,023509,0,0,0,1,0
n,023510,0,0,0,1,2
n,023511,0,0,0,1,0
n,023512,0,0,0,1,0
n,023513,0,0,0,1,0
n,023514,0,0,0,1,0
n,023515,0,0,0,1,1
n,023516,0,0,0,1,12
n,023517,0,0,0,1,0
n,023518,0,0,0,1,2
n,023519,0,0,0,1,0
n,023520,0,0,0,1,0
n,023521,0,0,0,1,9
n,023522,0,0,0,1,0
n,023523,0,0,0,1,0
n,023524,0,0,0,1,25
n,023525,0,0,0,1,0
n,023526,0,0,0,1,4
n,023527,0,0,0,1,2
n,023528,0,0,0,1,0
n,023529,0,0,0,1,0
n,023530,0,0,0,1,5
n,023531,0,0,0,1,1
n,023532,0,0,0,1,0
n,023533,0,0,0,1,5
n,023534,0,0,0,1,0
n,023535,0,0,0,1,0
n,023536,0,0,0,1,47
n,023537,0,0,0,1,0
n,023538,0,0,0,1,10
n,023539,0,0,0,1,1
n,023540,0,0,0,1,7
n,023541,0,0,0,1,9
n,023542,0,0,0,1,0
n,023543,0,0,0,1,4
n,023544,0,0,0,1,0
n,023545,0,0,0,1,0
n,023546,0,0,0,1,23
n,023547,0,0,0,1,0
n,023548,0,0,0,1,0
n,023549,0,0,0,1,0
n,023550,0,0,0,1,0
n,023551,0,0,0,1,0
n,023552,0,0,0,1,0
n,023553,0,0,0,1,0
n,023554,0,0,0,1,0
n,023555,1,0,0,1,0
n,023556,0,0,0,1,0
n,023557,0,0,0,1,0
n,023558,0,0,0,1,40
n,023559,0,0,0,1,1
n,023560,0,0,0,1,0
n,023561,0,0,0,1,0
n,023562,0,0,0,1,0
n,023563,0,0,0,1,3
n,023564,0,0,0,1,0
n,023565,0,0,0,1,0
n,023566,0,0,0,1,2
n,023567,0,0,0,1,0
n,023568,0,0,0,1,7
n,023569,0,0,0,1,0
n,023570,0,0,0,1,10
n,023571,0,0,0,1,0
n,023572,0,0,0,1,0
n,023573,0,0,0,1,0
n,023574,0,0,0,1,0
n,023575,0,0,0,1,0
n,023576,1,0,0,1,0
n,023577,0,0,0,1,0
n,023578,0,0,0,1,0
n,023579,0,0,0,1,0
n,023580,0,0,0,1,0
n,023581,0,0,0,1,0
n,023582,0,0,0,1,15
n,023583,0,0,0,1,0
n,023584,0,0,0,1,1
n,023585,0,0,0,1,0
n,023586,0,0,0,1,4
n,023587,0,0,0,1,0
n,023588,0,0,0,1,3
n,023589,0,0,0,1,0
n,023590,0,0,0,1,6
n,023591,0,0,0,1,0
n,023592,0,0,0,1,0
n,023593,0,0,0,1,0
n,023594,0,0,0,1,0
n,023595,0,0,0,1,0
n,023596,0,0,0,1,0
n,023597,0,0,0,1,5
n,023598,0,0,0,1,0
n,023599,0,0,0,1,10
n,023600,0,0,0,1,0
d,023601,5,0,0,1,0
n,023602,0,0,0,1,13
n,023603,0,0,0,1,1
n,023604,0,0,0,1,0
n,023605,0,0,0,1,0
n,023606,0,0,0,1,0
n,023607,0,0,0,1,5
n,023608,0,0,0,1,12
n,023609,0,0,0,1,1
n,023610,0,0,0,1,10
n,023611,0,0,0,1,0
n,023612,0,0,0,1,1
n,023613,0,0,0,1,0
n,023614,0,0,0,1,0
n,023615,0,0,0,1,0
d,023616,0,0,0,1,0
n,023617,0,0,0,1,1
n,023618,0,0,0,1,0
n,023619,0,0,0,1,0
n,023620,0,0,0,1,0
n,023621,0,0,0,1,16
n,023622,0,0,0,1,1
n,023623,0,0,0,1,6
n,023624,0,0,0,1,0
n,023625,0,0,0,1,0
n,023626,0,0,0,1,4
n,023627,0,0,0,1,0
n,023628,0,0,0,1,0
n,023629,0,0,0,1,0
n,023630,0,0,0,1,8
n,023631,0,0,0,1,0
n,023632,0,0,0,1,0
n,023633,0,0,0,1,0
n,023634,0,0,0,1,0
n,023635,0,0,0,1,0
n,023636,0,0,0,1,0
n,023637,0,0,0,1,0
n,023638,0,0,0,1,0
n,023639,0,0,0,1,0
n,023640,0,0,0,1,0
n,023641,0,0,0,1,0
n,023642,0,0,0,1,0
n,023643,0,0,0,1,6
n,023644,0,0,0,1,1
n,023645,0,0,0,1,4
n,023646,0,0,0,1,24
n,023647,0,0,0,1,2
n,023648,0,0,0,1,0
n,023649,0,0,0,1,2
n,023650,0,0,0,1,0
n,023651,0,0,0,1,0
n,023652,0,0,0,1,0
n,023653,4,0,0,1,2
n,023654,0,0,0,1,0
n,023655,0,0,0,1,1
n,023656,0,0,0,1,0
n,023657,0,0,0,1,0
n,023658,1,0,0,1,0
n,023659,0,0,0,1,0
n,023660,0,0,0,1,0
n,023661,0,0,0,1,0
n,023662,0,0,0,1,0
n,023663,0,0,0,1,10
n,023664,0,0,0,1,0
n,023665,0,0,0,1,1
n,023666,0,0,0,1,2
n,023667,0,0,0,1,0
n,023668,0,0,0,1,0
n,023669,0,0,0,1,0
n,023670,0,0,0,1,0
n,023671,0,0,0,1,3
n,023672,0,0,0,1,0
n,023673,0,0,0,1,0
n,023674,0,0,0,1,1
n,023675,0,0,0,1,1
n,023676,0,0,0,1,8
n,023677,0,0,0,1,0
n,023678,1,0,0,1,0
n,023679,0,0,0,1,0
n,023680,0,0,0,1,5
n,023681,0,0,0,1,4
n,023682,0,0,0,1,1
n,023683,0,0,0,1,0
n,023684,0,0,0,1,0
n,023685,0,0,0,1,2
n,023686,0,0,0,1,0
n,023687,0,0,0,1,0
n,023688,0,0,0,1,0
n,023689,0,0,0,1,0
n,023690,0,0,0,1,0
n,023691,0,0,0,1,2
n,023692,0,0,0,1,0
n,023693,0,0,0,1,0
n,023694,0,0,0,1,3
n,023695,0,0,0,1,2
n,023696,0,0,0,1,4
n,023697,0,0,0,1,0
n,023698,0,0,0,1,0
n,023699,0,0,0,1,0
n,023700,0,0,0,1,0
n,023701,0,0,0,1,4
n,023702,0,0,0,1,1
n,023703,0,0,0,1,0
n,023704,0,0,0,1,0
n,023705,0,0,0,1,0
n,023706,0,0,0,1,1
n,023707,0,0,0,1,0
p,023708,0,0,0,1,0
n,023709,0,0,1,1,22
n,023710,0,0,0,1,6
n,023711,0,0,0,1,0
n,023712,0,0,0,1,0
n,023713,0,0,0,1,8
n,023714,0,0,0,1,1
n,023715,0,0,0,1,1
n,023716,0,0,0,1,0
n,023717,0,0,0,1,0
n,023718,0,0,0,1,0
n,023719,0,0,0,1,0
n,023720,0,0,0,1,0
n,023721,0,0,0,1,0
n,023722,0,0,0,1,0
n,023723,0,0,0,1,0
n,023724,0,0,0,1,1
n,023725,0,0,0,1,0
n,023726,0,0,0,1,6
n,023727,0,0,0,1,0
n,023728,0,0,0,1,3
n,023729,0,0,0,1,0
n,023730,0,0,0,1,9
n,023731,0,0,0,1,0
n,023732,0,0,0,1,0
n,023733,0,0,0,1,1
n,023734,0,0,0,1,0
n,023735,0,0,0,1,1
n,023736,1,0,0,1,1
n,023737,0,0,0,1,0
n,023738,0,0,0,1,7
n,023739,0,0,0,1,3
n,023740,0,0,0,1,1
n,023741,0,0,0,1,3
n,023742,0,0,0,1,0
n,023743,0,0,0,1,0
n,023744,0,0,0,1,0
n,023745,0,0,0,1,0
n,023746,0,0,0,1,0
d,023747,3,0,0,1,0
n,023748,0,0,0,1,1
n,023749,0,0,0,1,0
n,023750,0,0,0,1,0
n,023751,0,0,0,1,0
n,023752,0,0,0,1,9
n,023753,0,0,0,1,2
d,023754,0,0,0,1,0
n,023755,0,0,0,1,0
n,023756,0,0,0,1,1
n,023757,0,0,0,1,0
n,023758,0,0,0,1,0
n,023759,0,0,0,1,0
n,023760,0,0,0,1,7
n,023761,0,0,0,1,1
n,023762,0,0,0,1,0
n,023763,1,0,0,1,34
n,023764,0,0,0,1,0
n,023765,0,0,0,1,0
n,023766,0,0,0,1,0
n,023767,0,0,0,1,6
n,023768,0,0,0,1,6
n,023769,0,0,0,1,6
n,023770,0,0,0,1,10
n,023771,0,0,0,1,8
n,023772,0,0,0,1,0
n,023773,0,0,0,1,2
n,023774,0,0,0,1,0
n,023775,0,0,0,1,0
n,023776,0,0,0,1,0
n,023777,0,0,0,1,0
n,023778,0,0,0,1,0
n,023779,0,0,0,1,7
n,023780,0,0,0,1,3
n,023781,0,0,0,1,0
n,023782,0,0,0,1,12
n,023783,0,0,0,1,0
n,023784,0,0,0,1,1
n,023785,0,0,0,1,4
n,023786,0,0,0,1,0
n,023787,0,0,0,1,6
n,023788,0,0,1,1,0
n,023789,0,0,0,1,0
n,023790,0,0,0,1,12
n,023791,2,0,0,1,1
n,023792,0,0,0,1,0
n,023793,0,0,0,1,1
n,023794,0,0,0,1,6
n,023795,0,0,0,1,6
n,023796,0,0,0,1,10
n,023797,0,0,0,1,12
n,023798,0,0,0,1,0
